,Unnamed: 0,p_class,sex,age,sib_sp,parch,fare,rank,followers,title_Dr,title_Master,title_Miss,title_Mr,title_Mrs,family_0,family_1,family_2,family_3,family_4,family_5,family_6,family_7,cabin_A,cabin_B,cabin_C,cabin_D,cabin_E,cabin_F,cabin_G,cabin_N,cabin_T,embarked_Q,embarked_S
0,0.8874337951557985,0.046707041850305185,0.0,0.4437168975778992,0.0,0.0,0.1125515156480754,0.015569013950101728,0.0,0.0,0.0,0.0,0.015569013950101728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015569013950101728,0.0,0.0,0.0
1,0.9991760164796297,0.002787101859078465,0.0013935509295392326,0.03762587509755928,0.0,0.0,0.014632284760161943,0.0013935509295392326,0.0,0.0,0.0,0.0013935509295392326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013935509295392326,0.0,0.0,0.0,0.0,0.0,0.0013935509295392326
2,0.9957410800139697,0.00693091238988842,0.0023103041299628066,0.08381783383505063,0.0023103041299628066,0.0,0.03719589649240119,0.0023103041299628066,0.0023103041299628066,0.0,0.0,0.0,0.0,0.0023103041299628066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023103041299628066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023103041299628066,0.0,0.0,0.0023103041299628066
3,0.9986021432191533,0.0015775705264125645,0.0,0.05273818269797203,0.0,0.0,0.0,0.0015775705264125645,0.0,0.0,0.0,0.0,0.0015775705264125645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015775705264125645,0.0,0.0,0.0015775705264125645
4,0.9929791697162684,0.01827569024017672,0.0,0.10356224469433474,0.0,0.0,0.05277105556851028,0.006091896746725573,0.0,0.0,0.0,0.0,0.006091896746725573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006091896746725573,0.0,0.0,0.006091896746725573
5,0.9994960248896586,0.0023136482057630986,0.0,0.027763778469157185,0.0,0.0,0.015038713337460142,0.0011568241028815493,0.0,0.0,0.0,0.0,0.0011568241028815493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011568241028815493,0.0,0.0,0.0011568241028815493
6,0.991297651292315,0.0021226930434524944,0.0,0.11887081043333969,0.0,0.0,0.05635750030366373,0.0021226930434524944,0.0,0.0,0.0,0.0,0.0021226930434524944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021226930434524944,0.0,0.0,0.0021226930434524944
7,0.9994401536445475,0.0038195165107434937,0.0,0.03182930425619578,0.0,0.0,0.009230498234296777,0.0012731721702478312,0.0,0.0,0.0,0.0,0.0012731721702478312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012731721702478312,0.0,0.0,0.0012731721702478312
8,0.9919994215906591,0.012196714199885153,0.0,0.12196714199885153,0.0,0.0,0.02937375336472341,0.004065571399961718,0.0,0.0,0.0,0.0,0.004065571399961718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004065571399961718,0.0,0.0,0.0
9,0.9769773875280339,0.014877828236467522,0.0,0.2082895953105453,0.0,0.004959276078822507,0.041678748021640115,0.004959276078822507,0.004959276078822507,0.0,0.0,0.0,0.004959276078822507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004959276078822507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004959276078822507,0.0,0.0,0.004959276078822507
10,0.9974601664980965,0.005460548356741405,0.0,0.06006603192415545,0.0018201827855804681,0.0018201827855804681,0.037359251674039105,0.0018201827855804681,0.0036403655711609363,0.0,0.0,0.0,0.0018201827855804681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018201827855804681,0.0018201827855804681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018201827855804681,0.0,0.0,0.0018201827855804681
11,0.9797013131788863,0.02069791506715957,0.006899305022386523,0.16558332053727656,0.006899305022386523,0.0,0.10935398460482638,0.006899305022386523,0.006899305022386523,0.0,0.0,0.0,0.0,0.006899305022386523,0.0,0.0,0.0,0.0,0.0,0.006899305022386523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006899305022386523,0.0,0.0,0.006899305022386523
12,0.9901797733662226,0.012749095794414883,0.004249698598138295,0.021248492990691474,0.01699879439255318,0.00849939719627659,0.1333874147490657,0.004249698598138295,0.025498191588829766,0.0,0.0,0.004249698598138295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004249698598138295,0.0,0.004249698598138295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004249698598138295,0.0,0.0,0.004249698598138295
13,0.9976352267106521,0.0036343724106034686,0.0,0.014537489642413874,0.0018171862053017343,0.0018171862053017343,0.06678159304483873,0.0018171862053017343,0.0036343724106034686,0.0,0.0018171862053017343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018171862053017343,0.0018171862053017343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018171862053017343,0.0,0.0,0.0018171862053017343
14,0.995995086751681,0.001654476888291829,0.0,0.05530916237559584,0.0,0.0,0.07014982006357355,0.001654476888291829,0.0,0.0,0.0,0.0,0.001654476888291829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001654476888291829,0.0,0.0,0.001654476888291829
15,0.8528648089262142,0.022056848506712436,0.0,0.5183359399077422,0.0,0.0,0.05698019197567379,0.007352282835570812,0.0,0.0,0.0,0.0,0.007352282835570812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007352282835570812,0.0,0.007352282835570812,0.0
16,0.994786451773404,0.00153753701974251,0.0,0.08610207310558056,0.0,0.0,0.05458256420085911,0.0,0.0,0.0,0.0,0.0,0.00153753701974251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00153753701974251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.9980622626322956,0.004364703772444441,0.0,0.020368617604740725,0.005819605029925921,0.0014549012574814803,0.057741393656296255,0.0014549012574814803,0.007274506287407403,0.0,0.0,0.0,0.0014549012574814803,0.0,0.0,0.0,0.0,0.0,0.0,0.0014549012574814803,0.0014549012574814803,0.0014549012574814803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014549012574814803,0.0,0.0,0.0014549012574814803
18,0.9379490661731816,0.018512152621839112,0.0,0.34247482350402353,0.0,0.0,0.04967427620193495,0.006170717540613037,0.0,0.0,0.0,0.0,0.006170717540613037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006170717540613037,0.0,0.0,0.006170717540613037
19,0.9983787462135314,0.004221474614010704,0.002110737307005352,0.048546958061123094,0.0,0.0,0.029110655717025712,0.002110737307005352,0.0,0.0,0.0,0.0,0.0,0.002110737307005352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002110737307005352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.9982765923530722,0.004877572926806542,0.0,0.05690501747940965,0.0,0.0,0.013088154020264222,0.0016258576422688473,0.0,0.0,0.0,0.0,0.0016258576422688473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016258576422688473,0.0,0.0,0.0016258576422688473
21,0.9984970040392545,0.003936256257710596,0.0,0.05379550218871147,0.0,0.0,0.009348608612062664,0.0013120854192368652,0.0,0.0,0.0,0.0,0.0013120854192368652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013120854192368652,0.0,0.0,0.0013120854192368652
22,0.9910969314762258,0.002207342831795603,0.0,0.11478182725337137,0.0,0.0,0.0673239563697659,0.0,0.0,0.0,0.0,0.0,0.002207342831795603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002207342831795603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002207342831795603
23,0.9738827907180349,0.013160578252946418,0.0,0.2237298303000891,0.0,0.0,0.03531421831207289,0.004386859417648806,0.0,0.0,0.0,0.0,0.004386859417648806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004386859417648806,0.0,0.0,0.004386859417648806
24,0.9985052890227889,0.007924645150974515,0.0,0.052830967673163434,0.0,0.0,0.010599212889428415,0.0026415483836581717,0.0,0.0,0.0,0.0,0.0026415483836581717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026415483836581717,0.0,0.0,0.0
25,0.9967659438475293,0.006986677176501374,0.0,0.07785487267014697,0.0,0.0,0.018048916039295215,0.0023288923921671247,0.0,0.0,0.0,0.0,0.0023288923921671247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023288923921671247,0.0,0.0023288923921671247,0.0
26,0.9947271913425468,0.008908004698589971,0.0,0.09926486569128758,0.0,0.0,0.0234452744997089,0.0029693348995299905,0.0,0.0,0.0,0.0,0.0029693348995299905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029693348995299905,0.0,0.0,0.0029693348995299905
27,0.9916264392293217,0.002087634608903835,0.0,0.0697896249756552,0.0,0.0,0.10855699966299942,0.002087634608903835,0.0,0.0,0.0,0.0,0.002087634608903835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002087634608903835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002087634608903835
28,0.9965324629228244,0.00727395958337828,0.0,0.08105615629077863,0.0,0.0,0.016628999003561084,0.0024246531944594266,0.0,0.0,0.0,0.0,0.0024246531944594266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024246531944594266,0.0,0.0024246531944594266,0.0
